taxa	Garcia_Sl	Garcia_Se	Chen_Ha	
CAH1638727.1	100			
CAH1638727.1	100			
CAH1638727.1	100			
CAH1640967.1	100			
CAH1640967.1	100			
CAH1640967.1	100			
CAH1635914.1	100			
CAH1635914.1	100			
CAH1635914.1	100			
CAH1635914.1	100			
CAH1635914.1	100			
CAH1635914.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1644249.1	100			
CAH1642437.1	100			
CAH1642437.1	100			
CAH1642437.1	100			
CAH1642437.1	100			
CAH1642437.1	100			
CAH1642437.1	100			
CAH1642437.1	100			
CAH1640558.1	100			
CAH1640558.1	100			
CAH1640558.1	100			
CAH1640558.1	100			
CAH1647281.1	100			
CAH1647281.1	100			
CAH1647281.1	100			
CAH1647281.1	100			
CAH1647281.1	100			
CAH1635915.1	100			
CAH1637085.1	100			
CAH1637085.1	100			
CAH1636791.1	100			
CAH1636791.1	100			
CAH1636791.1	100			
CAH1636791.1	100			
CAH1636791.1	100			
CAH1636791.1	100			
CAH1636792.1	100			
CAH1644987.1	100			
CAH1644987.1	100			
CAH1644987.1	100			
CAH1644987.1	100			
CAH1644987.1	100			
CAH1644987.1	100			
CAH1637500.1	100			
CAH1637500.1	100			
CAH1637496.1	100			
CAH1641137.1	100			
CAH1641137.1	100			
CAH1641137.1	100			
CAH1641137.1	100			
CAH1636064.1	100			
CAH1636064.1	100			
CAH1636064.1	100			
CAH1642720.1	100			
CAH1642720.1	100			
CAH1642720.1	100			
CAH1642720.1	100			
CAH1639578.1	100			
CAH1639578.1	100			
CAH1639577.1	100			
CAH1639577.1	100			
CAH1639576.1	100			
CAH1639576.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1642198.1	100			
CAH1642198.1	100			
CAH1642198.1	100			
CAH1642198.1	100			
CAH1642670.1	100			
CAH1642670.1	100			
CAH1642670.1	100			
CAH1642670.1	100			
CAH1642670.1	100			
CAH1642670.1	100			
CAH1642670.1	100			
CAH1640700.1	100			
CAH1640700.1	100			
CAH1640700.1	100			
CAH1640700.1	100			
CAH1640700.1	100			
CAH1640700.1	100			
CAH1635911.1	100			
CAH1635911.1	100			
CAH1635911.1	100			
CAH1643472.1	100			
CAH1643472.1	100			
CAH1639584.1	100			
CAH1636852.1	100			
CAH1636852.1	100			
CAH1636852.1	100			
CAH1636852.1	100			
CAH1636852.1	100			
CAH1636852.1	100			
CAH1636852.1	100			
CAH1637293.1	100			
CAH1637295.1	100			
CAH1637295.1	100			
CAH1637296.1	100			
CAH1635916.1	100			
CAH1635916.1	100			
CAH1635916.1	100			
CAH1635916.1	100			
CAH1635916.1	100			
CAH1635916.1	100			
CAH1635916.1	100			
CAH1636863.1	100			
CAH1636863.1	100			
CAH1636863.1	100			
CAH1636863.1	100			
CAH1637883.1	100			
CAH1637883.1	100			
CAH1637883.1	100			
CAH1637883.1	100			
CAH1637883.1	100			
CAH1637883.1	100			
CAH1637883.1	100			
CAH1635249.1	100			
CAH1635249.1	100			
CAH1635249.1	100			
CAH1635249.1	100			
CAH1637879.1	100			
CAH1637879.1	100			
CAH1637879.1	100			
CAH1637879.1	100			
CAH1637880.1	100			
CAH1637880.1	100			
CAH1636854.1	100			
CAH1636854.1	100			
CAH1636854.1	100			
CAH1636854.1	100			
CAH1636853.1	100			
CAH1636853.1	100			
CAH1645675.1	100			
CAH1641854.1	100			
CAH1638458.1	100			
CAH1645675.1	100			
CAH1645675.1	100			
CAH1645529.1	100			
CAH1645529.1	100			
CAH1645529.1	100			
CAH1645529.1	100			
CAH1634682.1	100			
CAH1634683.1	100			
CAH1637084.1	100			
CAH1637084.1	100			
CAH1637084.1	100			
CAH1637084.1	100			
CAH1637084.1	100			
CAH1637084.1	100			
CAH1637084.1	100			
CAH1637084.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1639588.1	100			
CAH1641687.1	100			
CAH1646077.1	100			
CAH1647061.1	100			
CAH1636849.1	100			
CAH1644997.1	100			
CAH1636861.1	100			
CAH1645055.1	100			
CAH1638109.1	100			
CAH1643329.1	100			
CAH1637592.1	100			
CAH1637592.1	100			
CAH1647273.1	100			
CAH1641346.1	100			
CAH1641346.1	100			
CAH1646209.1	100			
CAH1636850.1	100			
CAH1637038.1	100			
CAH1637038.1	100			
CAH1637038.1	100			
CAH1637038.1	100			
CAH1637038.1	100			
CAH1642016.1	100			
CAH1642016.1	100			
CAH1641131.1	100			
CAH1641131.1	100			
CAH1641131.1	100			
CAH1641131.1	100			
CAH1643751.1	100			
CAH1642092.1	100			
CAH1639577.1	100			
CAH1639576.1	100			
CAH1639581.1	100			
CAH1639581.1	100			
CAH1640947.1	100			
CAH1640947.1	100			
CAH1644141.1	100			
CAH1646438.1	100			
CAH1646438.1	100			
CAH1643362.1	100			
CAH1646099.1	100			
CAH1636852.1	100			
CAH1636852.1	100			
CAH1636851.1	100			
CAH1636851.1	100			
CAH1647710.1	100			
CAH1647710.1	100			
CAH1640947.1	100			
CAH1637005.1	100			
CAH1637005.1	100			
CAH1637005.1	100			
CAH1642017.1	100			
CAH1634800.1	100			
CAH1634800.1	100			
CAH1642092.1	100			
CAH1647623.1	100			
CAH1647623.1	100			
CAH1647623.1	100			
CAH1639580.1	100			
CAH1643305.1	100			
CAH1643305.1	100			
CAH1643305.1	100			
CAH1644381.1	100			
CAH1641022.1	100			
CAH1645767.1	100			
CAH1646956.1	100			
CAH1641500.1	100			
CAH1645467.1	100			
CAH1645767.1	100			
CAH1645102.1	100			
CAH1643414.1	100			
CAH1643203.1	100			
CAH1642437.1	100			
CAH1645221.1	100			
CAH1642784.1	100			
CAH1637098.1	100			
CAH1634687.1	100			
CAH1643003.1	100			
CAH1645074.1	100			
CAH1645074.1	100			
CAH1643688.1	100			
CAH1635250.1	100			
CAH1635250.1	100			
CAH1641143.1	100			
CAH1638098.1	100			
CAH1637534.1	100			
CAH1646099.1	100			
CAH1638098.1	100			
CAH1640596.1	100			
CAH1647174.1	100			
CAH1643670.1	100			
CAH1642590.1	100			
CAH1647329.1	100			
CAH1641769.1	100			
CAH1637398.1	100			
CAH1641769.1	100			
CAH1635914.1	100			
CAH1635914.1	100			
CAH1641862.1	100			
CAH1641197.1	100			
CAH1645358.1	100			
CAH1645102.1	100			
CAH1646434.1	100			
CAH1646113.1	100			
CAH1637280.1	100			
CAH1643114.1	100			
CAH1640656.1	100			
CAH1640829.1	100			
CAH1641352.1	100			
CAH1644381.1	100			
CAH1640079.1	100			
CAH1641971.1	100			
CAH1637389.1	100			
CAH1641579.1	100			
CAH1640072.1	100			
CAH1641605.1	100			
CAH1642047.1	100			
CAH1637248.1	100			
CAH1644827.1	100			
CAH1646321.1	100			
CAH1647276.1	100			
CAH1646315.1	100			
CAH1638332.1	100			
CAH1636676.1	100			
CAH1637298.1	100			
CAH1638973.1	100			
CAH1643204.1	100			
CAH1647396.1	100			
CAH1635609.1	100			
CAH1639137.1	100			
CAH1642147.1	100			
CAH1639343.1	100			
CAH1647329.1	100			
CAH1634717.1	100			
CAH1647335.1	100			
CAH1636564.1	100			
CAH1646934.1	100			
CAH1634998.1	100			
CAH1642415.1	100			
CAD0226088.1	100			
CAH1646290.1	100			
CAH1640603.1	100			
CAH1638711.1	100			
CAH1644674.1	100			
CAH1636723.1	100			
CAH1637069.1	100			
CAH1635051.1	100			
CAH1646728.1	100			
CAH1637385.1	100			
CAH1640079.1	100			
CAH1643867.1	100			
CAH1646105.1	100			
CAH1642702.1	100			
CAH1639223.1	100			
CAH1645181.1	100			
CAH1645226.1	100			
CAH1638344.1	100			
CAH1646008.1	100			
CAH1642582.1	100			
CAH1647694.1	100			
CAH1642486.1	100			
CAH1646321.1	100			
CAH1640079.1	100			
locus_tag=SPLIT_LOCUS10353	100			
CAH1646728.1	100			
CAH1639927.1	100			
CAH1644050.1	100			
CAH1638098.1	97.73			
CAH1635911.1	97.56			
CAH1635911.1	97.56			
CAH1635911.1	97.56			
CAH1635911.1	97.56			
CAH1635911.1	97.56			
CAH1635911.1	97.56			
CAH1635911.1	97.56			
CAH1635911.1	97.56			
CAH1636855.1	97.5			
CAH1636855.1	97.5			
CAH1636855.1	97.5			
CAH1635916.1	97.37			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1636850.1	97.3			
CAH1642683.1	97.3			
CAH1642683.1	97.3			
CAH1638098.1	97.22			
CAH1638098.1	97.14			
CAH1644249.1	97.14			
CAH1644249.1	97.14			
CAH1644249.1	97.14			
CAH1644249.1	97.14			
CAH1644249.1	97.14			
CAH1644249.1	97.14			
CAH1638098.1	97.14			
CAH1638098.1	97.14			
CAH1638098.1	97.14			
CAH1635916.1	96.97			
CAH1636861.1	96.97			
CAH1636861.1	96.97			
CAH1636861.1	96.97			
CAH1642683.1	96.97			
CAH1642683.1	96.97			
CAH1642683.1	96.97			
CAH1635916.1	96.97			
CAH1641110.1	96.77			
CAH1641110.1	96.77			
CAH1647280.1	96.67			
CAH1647280.1	96.67			
CAH1647280.1	96.67			
CAH1647280.1	96.67			
CAH1641110.1	96.67			
CAH1641110.1	96.67			
CAH1641110.1	96.67			
CAH1641110.1	96.67			
CAH1641110.1	96.67			
CAH1641110.1	96.67			
CAH1641110.1	96.67			
CAH1637084.1	96.67			
CAH1641110.1	96.67			
CAH1635915.1	96.43			
CAH1635915.1	96.43			
CAH1635915.1	96.43			
CAH1635915.1	96.43			
CAH1635915.1	96.43			
CAH1635915.1	96.43			
CAH1635915.1	96.43			
CAH1635915.1	96.43			
CAH1635526.1	96.43			
CAH1635526.1	96.43			
CAH1635526.1	96.43			
CAH1635526.1	96.43			
CAH1635526.1	96.43			
CAH1635526.1	96.43			
CAH1635526.1	96.43			
CAH1635526.1	96.43			
CAH1637084.1	96.3			
CAH1635526.1	96.3			
CAH1637084.1	96.3			
CAH1646629.1	96.15			
CAH1644249.1	96			
CAH1644249.1	96			
CAH1644249.1	96			
CAH1644249.1	96			
CAH1644249.1	96			
CAH1644249.1	96			
CAH1643868.1	96			
CAH1643868.1	96			
CAH1643868.1	96			
CAH1643868.1	96			
CAH1646600.1	96			
CAH1646600.1	96			
CAH1635911.1	96			
CAH1635911.1	96			
CAH1635911.1	96			
CAH1635911.1	96			
CAH1641917.1	95.83			
CAH1639377.1	95.65			
CAH1639377.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1640206.1	95.65			
CAH1641769.1	95.65			
CAH1636849.1	95.65			
CAH1647174.1	95.65			
CAH1642683.1	95.65			
CAH1634683.1	95.65			
CAH1636855.1	95.56			
CAH1639587.1	95.45			
CAH1639587.1	95.45			
CAH1639587.1	95.45			
CAH1640126.1	95.45			
CAH1634963.1	95.45			
CAH1636861.1	95.35			
CAH1645733.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1635916.1	95.24			
CAH1640697.1	95.24			
CAH1645055.1	95.24			
CAH1639377.1	95.24			
CAH1635912.1	95.12			
CAH1640206.1	95			
CAH1636792.1	95			
CAH1636792.1	95			
CAH1636792.1	95			
CAH1636792.1	95			
CAH1636792.1	95			
CAH1637297.1	95			
CAH1640697.1	95			
CAH1636855.1	94.92			
CAH1636850.1	94.74			
CAH1639377.1	94.74			
CAH1639377.1	94.74			
CAH1641769.1	94.74			
CAH1641769.1	94.74			
CAH1641769.1	94.74			
CAH1641769.1	94.74			
CAH1635911.1	94.74			
CAH1635911.1	94.74			
CAH1642684.1	94.74			
CAH1642684.1	94.74			
CAH1637834.1	94.74			
CAH1637834.1	94.74			
CAH1647174.1	94.74			
CAH1635914.1	94.74			
CAH1641904.1	94.74			
CAH1639588.1	94.59			
CAH1639588.1	94.59			
CAH1638098.1	94.44			
CAH1638098.1	94.44			
CAH1638098.1	94.44			
CAH1638098.1	94.44			
CAH1638098.1	94.44			
CAH1638098.1	94.44			
CAH1638098.1	94.44			
CAH1636856.1	94.44			
CAH1636734.1	94.44			
CAH1641110.1	94.44			
CAH1641110.1	94.44			
CAH1641110.1	94.44			
CAH1642684.1	94.44			
CAH1639377.1	94.44			
CAH1639377.1	94.44			
CAH1637084.1	94.44			
CAH1637834.1	94.44			
CAH1637458.1	94.44			
CAH1642670.1	94.44			
CAH1641854.1	94.44			
CAH1642092.1	94.44			
CAH1642092.1	94.44			
CAH1643203.1	94.44			
CAH1646933.1	94.44			
CAH1635252.1	94.12			
CAH1636856.1	94.12			
CAH1636856.1	94.12			
CAH1636856.1	94.12			
CAH1636856.1	94.12			
CAH1636856.1	94.12			
CAH1636856.1	94.12			
CAH1636856.1	94.12			
CAH1636856.1	94.12			
CAH1639377.1	94.12			
CAH1639587.1	94.12			
CAH1636855.1	94.12			
CAH1637834.1	94.12			
CAH1637834.1	94.12			
CAH1641769.1	94.12			
CAH1645529.1	94.12			
CAH1645529.1	94.12			
CAH1645529.1	94.12			
CAH1645529.1	94.12			
CAH1646934.1	94.12			
CAH1646934.1	94.12			
CAH1647174.1	94.12			
CAH1637298.1	94.12			
CAH1640967.1	94.12			
CAH1639577.1	94.12			
CAH1636852.1	94.12			
CAH1636852.1	94.12			
CAH1635090.1	94.12			
CAH1647185.1	94.12			
CAH1635609.1	94.12			
CAH1635090.1	94.12			
CAH1639587.1	93.75			
CAH1636850.1	93.75			
CAH1636850.1	93.75			
CAH1636850.1	93.75			
CAH1636850.1	93.75			
CAH1635424.1	93.75			
CAH1635915.1	93.75			
CAH1635913.1	93.75			
CAH1635913.1	93.75			
CAH1635913.1	93.75			
CAH1641110.1	93.75			
CAH1635913.1	93.75			
CAH1635913.1	93.75			
CAH1643015.1	93.75			
CAH1635913.1	93.75			
CAH1647187.1	93.75			
CAH1642218.1	93.75			
CAH1641021.1	93.75			
CAH1635250.1	93.75			
CAH1643868.1	93.55			
CAH1635250.1	93.33			
CAH1636850.1	93.33			
CAH1647280.1	93.33			
CAH1647280.1	93.33			
CAH1639587.1	93.33			
CAH1635915.1	93.33			
CAH1635915.1	93.33			
CAH1636850.1	93.33			
CAH1640697.1	93.33			
CAH1640697.1	93.33			
CAH1640697.1	93.33			
CAH1636861.1	93.33			
CAH1635250.1	93.33			
CAH1635250.1	93.33			
CAH1637461.1	93.33			
CAH1635063.1	93.33			
CAH1635916.1	93.33			
CAH1641110.1	93.33			
CAH1642957.1	93.33			
CAH1642957.1	93.33			
CAH1641115.1	93.33			
CAH1641115.1	93.33			
CAH1641115.1	93.33			
CAH1635526.1	93.33			
CAH1640794.1	93.33			
CAH1640905.1	93.33			
CAH1636734.1	93.1			
CAH1637458.1	93.1			
CAH1637458.1	93.1			
CAH1636850.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636853.1	92.86			
CAH1636850.1	92.86			
CAH1638098.1	92.86			
CAH1639377.1	92.86			
CAH1639587.1	92.86			
CAH1642684.1	92.86			
CAH1636850.1	92.86			
CAH1634685.1	92.86			
CAH1637084.1	92.86			
CAH1643868.1	92.86			
CAH1634682.1	92.86			
CAH1634682.1	92.86			
CAH1640967.1	92.86			
CAH1647281.1	92.86			
CAH1637294.1	92.86			
CAH1641746.1	92.86			
CAH1636848.1	92.86			
CAH1643609.1	92.86			
CAH1642667.1	92.86			
CAH1639268.1	92.86			
CAH1636848.1	92.86			
CAH1642673.1	92.59			
CAH1642673.1	92.59			
CAH1643868.1	92.59			
CAH1642683.1	92.59			
CAH1642683.1	92.59			
CAH1642683.1	92.59			
CAH1642683.1	92.59			
CAH1636854.1	92.5			
CAH1637882.1	92.31			
CAH1636853.1	92.31			
CAH1638098.1	92.31			
CAH1647280.1	92.31			
CAH1647280.1	92.31			
CAH1647280.1	92.31			
CAH1647280.1	92.31			
CAH1647280.1	92.31			
CAH1639377.1	92.31			
CAH1640206.1	92.31			
CAH1639580.1	92.31			
CAH1636849.1	92.31			
CAH1641769.1	92.31			
CAH1635915.1	92.31			
CAH1635915.1	92.31			
CAH1636843.1	92.31			
CAH1638098.1	92.31			
CAH1638098.1	92.31			
CAH1634685.1	92.31			
CAH1642673.1	92.31			
CAH1643868.1	92.31			
CAH1641197.1	92.31			
CAH1640697.1	92.31			
CAH1640697.1	92.31			
CAH1640697.1	92.31			
CAH1640697.1	92.31			
CAH1640697.1	92.31			
CAH1637295.1	92.31			
CAH1640967.1	92.31			
CAH1642667.1	92.31			
CAH1638116.1	92.31			
CAH1634683.1	92.31			
CAH1636791.1	92.31			
CAH1647710.1	92.31			
CAH1641110.1	92.31			
CAH1645767.1	92.31			
CAH1647119.1	92.31			
CAH1638098.1	92.31			
CAH1641769.1	92.31			
CAH1638098.1	92.31			
CAH1635578.1	92.31			
CAH1637084.1	92.11			
CAH1642092.1	92.11			
CAH1640206.1	92			
CAH1636734.1	92			
CAH1636861.1	92			
CAH1636792.1	92			
CAH1636792.1	92			
CAH1636792.1	92			
CAH1642720.1	92			
CAH1642720.1	92			
CAH1642720.1	92			
CAH1642720.1	92			
CAH1642720.1	92			
CAH1639588.1	92			
CAH1635913.1	91.67			
CAH1635913.1	91.67			
CAH1635913.1	91.67			
CAH1635913.1	91.67			
CAH1636850.1	91.67			
CAH1636853.1	91.67			
CAH1636854.1	91.67			
CAH1636849.1	91.67			
CAH1639584.1	91.67			
CAH1639584.1	91.67			
CAH1639584.1	91.67			
CAH1642771.1	91.67			
CAH1636843.1	91.67			
CAH1636842.1	91.67			
CAH1636841.1	91.67			
CAH1647274.1	91.67			
CAH1642674.1	91.67			
CAH1642674.1	91.67			
CAH1641197.1	91.67			
CAH1641197.1	91.67			
CAH1637290.1	91.67			
CAH1647276.1	91.67			
CAH1640697.1	91.67			
CAH1640697.1	91.67			
CAH1636861.1	91.67			
CAH1635250.1	91.67			
CAH1635250.1	91.67			
CAH1642092.1	91.67			
CAH1636861.1	91.67			
CAH1636861.1	91.67			
CAH1636861.1	91.67			
CAH1636861.1	91.67			
CAH1637294.1	91.67			
CAH1635914.1	91.67			
CAH1635914.1	91.67			
CAH1636792.1	91.67			
CAH1642720.1	91.67			
CAH1640700.1	91.67			
CAH1640700.1	91.67			
CAH1637880.1	91.67			
CAH1639584.1	91.67			
CAH1645180.1	91.67			
CAH1641110.1	91.67			
CAH1637879.1	91.67			
CAH1637879.1	91.67			
CAH1637398.1	91.67			
CAH1643702.1	91.67			
CAH1643955.1	91.67			
CAH1647367.1	91.67			
CAH1641905.1	91.67			
CAH1634860.1	91.67			
CAH1634833.1	91.67			
CAH1636724.1	91.67			
CAH1642731.1	91.67			
CAH1635855.1	91.67			
CAH1647492.1	91.67			
CAH1640206.1	91.3			
CAH1640206.1	91.3			
CAH1640206.1	91.3			
CAH1640206.1	91.3			
CAH1639377.1	91.3			
CAH1639377.1	91.3			
CAH1639377.1	91.3			
CAH1637084.1	91.3			
CAH1641769.1	91.3			
CAH1640206.1	91.3			
CAH1635250.1	90.91			
CAH1635910.1	90.91			
CAH1636856.1	90.91			
CAH1647280.1	90.91			
CAH1647280.1	90.91			
CAH1647280.1	90.91			
CAH1640085.1	90.91			
CAH1635910.1	90.91			
CAH1641769.1	90.91			
CAH1641769.1	90.91			
CAH1641110.1	90.91			
CAH1641110.1	90.91			
CAH1641110.1	90.91			
CAH1642092.1	90.91			
CAH1646629.1	90.91			
CAH1640967.1	90.91			
CAH1640700.1	90.91			
CAH1637294.1	90.91			
CAH1647852.1	90.91			
CAH1644552.1	90.91			
CAH1647276.1	90.91			
CAH1640596.1	90.91			
CAH1641137.1	90.91			
CAH1635063.1	90.91			
CAH1642231.1	90.91			
CAH1647108.1	90.91			
CAH1639872.1	90.91			
CAH1641773.1	90.91			
CAH1636861.1	90.91			
CAH1642092.1	90.62			
CAH1635250.1	90.48			
CAH1635250.1	90.48			
CAH1641110.1	90.48			
CAH1635916.1	90.48			
CAH1641769.1	90.48			
CAH1636861.1	90.48			
CAH1636861.1	90.48			
CAH1636861.1	90.48			
CAH1636861.1	90.48			
CAH1635916.1	90.48			
CAH1634998.1	90.48			
CAH1641671.1	90.48			
CAH1635911.1	90.32			
CAH1637834.1	90.32			
CAH1637834.1	90.32			
CAH1637882.1	90			
CAH1635250.1	90			
CAH1646626.1	90			
CAH1636856.1	90			
CAH1636853.1	90			
CAH1636853.1	90			
CAH1636853.1	90			
CAH1642991.1	90			
CAH1643694.1	90			
CAH1643694.1	90			
CAH1643694.1	90			
CAH1643694.1	90			
CAH1643694.1	90			
CAH1644249.1	90			
CAH1647761.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1636853.1	90			
CAH1636853.1	90			
CAH1642674.1	90			
CAH1643868.1	90			
CAH1643868.1	90			
CAH1643868.1	90			
CAH1643868.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1641769.1	90			
CAH1640206.1	90			
CAH1635063.1	90			
CAH1635063.1	90			
CAH1638727.1	90			
CAH1638727.1	90			
CAH1635914.1	90			
CAH1637084.1	90			
CAH1636064.1	90			
CAH1639578.1	90			
CAH1639584.1	90			
CAH1646162.1	90			
CAH1635779.1	90			
CAH1642995.1	90			
CAH1645645.1	90			
CAH1635580.1	90			
CAH1645222.1	90			
CAH1636614.1	90			
CAH1638379.1	90			
CAH1643694.1	90			
CAH1635390.1	90			
CAH1635082.1	90			
CAH1641404.1	90			
XP_021196275.2			100	
XP_063899716.1			100	
XP_049692563.1			100	
XP_063899715.1			100	
XP_063890176.1			100	
XP_021200300.3			100	
XP_063897593.1			100	
XP_021194193.3			100	
XP_063896682.1			100	
XP_049692552.2			100	
XP_021196275.2			100	
XP_063899716.1			100	
XP_063899464.1			100	
XP_063899465.1			100	
XP_021182536.3			100	
XP_021193552.3			100	
XP_021191405.3			100	
XP_049701587.1			100	
XP_049701587.1			100	
XP_021200292.3			100	
XP_021200293.2			100	
XP_049705903.2			100	
XP_049701587.1			100	
XP_049705903.2			100	
XP_063891845.1			100	
XP_063890658.1			100	
XP_021200380.3			100	
XP_063895939.1			100	
XP_021200142.1			100	
XP_063895750.1			100	
XP_021197651.3			100	
XP_021190189.3			100	
XP_063899464.1			100	
XP_063899465.1			100	
XP_049702592.2			100	
XP_049693481.1			100	
XP_063893388.1			100	
XP_021196271.3			100	
XP_063897593.1			100	
XP_063899358.1			100	
XP_049705903.2			100	
XP_063890176.1			100	
XP_049691927.1			100	
XP_049702592.2			100	
XP_021191405.3			100	
XP_063899358.1			100	
XP_021182157.3			100	
XP_063891845.1			100	
XP_063894487.1			100	
XP_063894916.1			100	
XP_021201454.3			100	
XP_021201456.3			100	
XP_021182157.3			100	
XP_021192755.3			100	
XP_049697479.2			100	
XP_021186519.3			100	
XP_063890659.1			100	
XP_063890660.1			100	
XP_063890661.1			100	
XP_021194193.3			100	
XP_021182157.3			100	
XP_063891845.1			100	
XP_063899712.1			100	
XP_063899431.1			100	
XP_049691925.2			100	
XP_063895750.1			100	
XP_021192755.3			100	
XP_021200142.1			100	
XP_063896944.1			100	
XP_063894916.1			100	
XP_021194193.3			100	
XP_063896683.1			100	
XP_063895618.1			100	
XP_021182690.3			100	
XP_021182690.3			100	
XP_063892698.1			100	
XP_049705903.2			100	
XP_021186519.3			100	
XP_049697479.2			100	
XP_049705903.2			100	
XP_049694925.2			100	
XP_063895514.1			100	
XP_063895534.1			100	
XP_063890660.1			100	
XP_049697479.2			100	
XP_063896682.1			100	
XP_063894916.1			100	
XP_063897595.1			100	
XP_063890176.1			100	
XP_063896701.1			100	
XP_049700249.2			100	
XP_049691927.1			100	
XP_063899466.1			100	
XP_063894677.1			100	
XP_021201460.3			100	
XP_021201460.3			100	
XP_021201453.3			100	
XP_021192755.3			100	
XP_049700239.1			100	
XP_021201453.3			100	
XP_049702517.2			100	
XP_063895750.1			100	
XP_021194193.3			100	
XP_063891845.1			100	
XP_063899715.1			100	
XP_021196275.2			100	
XP_063899716.1			100	
XP_021196274.2			100	
XP_021193552.3			100	
XP_063895750.1			100	
XP_049692552.2			100	
XP_021200294.3			100	
XP_063895750.1			100	
XP_021200292.3			100	
XP_063893620.1			100	
XP_049696565.2			100	
XP_063895750.1			100	
XP_063895750.1			100	
XP_063895750.1			100	
XP_063896944.1			100	
XP_021201493.3			100	
XP_021201493.3			100	
XP_021196271.3			100	
XP_021200292.3			100	
XP_049700239.1			100	
XP_063896683.1			100	
XP_021194187.3			100	
XP_063897589.1			100	
XP_021200292.3			100	
XP_063894487.1			100	
XP_021192755.3			100	
XP_021201454.3			100	
XP_063891845.1			100	
XP_021182157.3			100	
XP_021194193.3			100	
XP_063897591.1			100	
XP_063897590.1			100	
XP_049701584.2			100	
XP_021194193.3			100	
XP_021201453.3			100	
XP_021201456.3			100	
XP_021201454.3			100	
XP_021201551.3			100	
XP_021200142.1			100	
XP_049692558.2			100	
XP_021196275.2			100	
XP_063899716.1			100	
XP_021196270.3			100	
XP_021193552.3			100	
XP_021200296.3			100	
XP_021201453.3			100	
